JavaFile,CatchQuantity,CatchSLOC,CatchLOC,OverCatchAntiPattern,AbortAndOvercatch,CatchAndReturnNull,CatchAndDoNothing,CatchGeneric,DummyHandler,LogAndReturnNull,MultiLineLog,NestedTry,RelyingOnGetCause,IncompleteImplementation,DestructiveWrapping,CatchRecoverability
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/ErasureCodingPolicyManager.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSDirAclOp.java,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/EditsDoubleBuffer.java,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/CachePool.java,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/NNUpgradeUtil.java,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/INode.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/DefaultINodeAttributesProvider.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSDirDeleteOp.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/ImageServlet.java,4,10,11,0,0,0,0,4,0,0,0,3,0,0,0,4
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/StartupProgressServlet.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/DfsServlet.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/SerialNumberManager.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/CheckpointSignature.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/LogsPurgeable.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/NNStorageRetentionManager.java,1,2,4,0,0,0,0,1,0,0,0,0,0,0,0,1
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/NameNodeResourcePolicy.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/AclFeature.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/QuotaByStorageTypeEntry.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/XAttrPermissionFilter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSImageStorageInspector.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/SafeMode.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/EditLogFileInputStream.java,7,11,11,0,0,2,0,6,0,0,4,1,0,0,0,7
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSEditLogLoader.java,6,19,22,0,0,0,0,2,1,0,2,1,0,1,0,6
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FsckServlet.java,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/NameNodeRpcServer.java,6,9,16,1,0,1,0,4,4,1,0,27,0,1,0,6
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSEditLog.java,19,13,23,0,0,0,9,15,2,0,0,1,0,1,0,19
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/MetaRecoveryContext.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/BackupJournalManager.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSDirWriteFileOp.java,2,4,10,0,0,0,0,2,1,0,1,0,0,2,0,2
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSNDNCacheOp.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/INodeFile.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/NameCache.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/Content.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/LeaseExpiredException.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/ReencryptionHandler.java,6,13,13,0,0,0,0,2,0,0,0,0,0,0,0,6
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSImageUtil.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSPermissionChecker.java,3,3,7,0,0,0,0,3,0,0,0,0,0,1,0,3
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/CheckpointFaultInjector.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/EncryptionZoneManager.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSDirAttrOp.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSDirEncryptionZoneOp.java,8,12,12,0,0,0,0,5,1,0,1,2,0,0,0,8
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/INodeDirectoryAttributes.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSDirTruncateOp.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/JournalManager.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/NamenodeFsck.java,12,34,35,1,0,0,1,8,1,0,0,2,0,1,0,12
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/SerialNumberMap.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/NameNodeStatusMXBean.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/ContentSummaryComputationContext.java,2,2,2,0,0,0,1,2,0,0,0,0,0,0,0,2
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/EditLogBackupOutputStream.java,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/JournalSet.java,5,5,13,0,0,0,0,5,1,0,0,0,0,5,0,5
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/SecondaryNameNode.java,20,33,45,1,0,1,1,11,0,0,0,0,0,1,0,20
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/EncryptionFaultInjector.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSDirMkdirOp.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/NNStorage.java,7,11,12,0,0,0,0,7,0,0,0,0,0,0,0,7
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/CacheManager.java,8,14,15,0,0,0,0,8,0,0,0,1,0,0,0,8
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/INodeDirectory.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/XAttrFormat.java,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/AuditLogger.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/HdfsAuditLogger.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/ReencryptionUpdater.java,6,17,18,1,0,0,0,3,0,0,0,1,0,0,0,6
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/RedundantEditLogInputStream.java,3,5,5,0,0,1,0,2,0,0,0,0,0,0,0,3
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/CheckpointConf.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/AclEntryStatusFormat.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSEditLogOp.java,11,13,19,0,0,2,1,8,0,0,0,0,0,2,0,11
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSDirAppendOp.java,1,2,2,0,0,0,0,1,1,0,0,1,0,0,0,1
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSDirectory.java,9,11,11,0,0,0,0,9,0,0,0,0,0,0,0,9
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/INodeAttributeProvider.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/INodeSymlink.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/EditLogFileOutputStream.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/CheckableNameNodeResource.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSDirXAttrOp.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/IllegalReservedPathException.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/EditLogInputException.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/BackupState.java,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/NameNodeLayoutVersion.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/SaveNamespaceContext.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/EditLogOutputStream.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/INodeAttributes.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/EditLogBackupInputStream.java,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/XAttrFeature.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/INodeReference.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/INodesInPath.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/NameNodeResourceChecker.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSImageFormatPBINode.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/INodeMap.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/ContentCounts.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSImageSerialization.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/Namesystem.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSDirStatAndListingOp.java,2,2,3,0,0,1,0,2,0,0,0,0,0,0,0,2
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/DirectoryWithQuotaFeature.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/StoragePolicySummary.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/LeaseManager.java,6,8,8,0,0,0,0,4,0,0,0,2,0,0,0,6
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSNamesystemLock.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/NameNode.java,25,36,39,0,0,0,1,20,0,0,0,1,0,1,0,25
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FileJournalManager.java,9,15,18,0,0,0,0,7,1,0,0,0,0,0,0,9
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/INodeWithAdditionalFields.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/NameNodeFormatException.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSImageCompression.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSDirConcatOp.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/Checkpointer.java,5,8,10,0,0,0,1,3,0,0,0,0,0,0,0,5
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/UnsupportedActionException.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSDirSymlinkOp.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSDirErasureCodingOp.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSImageTransactionalStorageInspector.java,3,5,6,0,0,0,0,1,0,0,0,0,0,0,0,3
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSDirRenameOp.java,3,3,3,0,0,1,0,1,0,0,0,0,0,0,0,3
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSImage.java,14,25,27,1,0,0,0,11,0,0,0,2,0,1,0,14
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/AclStorage.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/SecondaryNameNodeInfoMXBean.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSImagePreTransactionalStorageInspector.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSImageFormatProtobuf.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/SaveNamespaceCancelledException.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/TransferFsImage.java,4,9,11,0,0,0,0,3,0,0,0,1,0,1,0,4
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSImageFormat.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/ha/HAState.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/ha/BootstrapStandby.java,7,11,12,1,0,0,0,6,0,0,1,0,0,0,0,7
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/ha/StandbyState.java,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/ha/EditLogTailer.java,14,23,31,0,0,0,0,8,2,0,0,2,1,4,0,14
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/ha/RemoteNameNodeInfo.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/ha/StandbyCheckpointer.java,8,12,13,0,0,0,1,3,1,0,0,1,0,0,0,8
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/ha/NameNodeHAProxyFactory.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/ha/ActiveState.java,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/ha/HAContext.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/metrics/ReplicatedBlocksMBean.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/metrics/FSNamesystemMBean.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/metrics/ECBlockGroupsMBean.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/metrics/NameNodeMetrics.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/snapshot/FSImageFormatPBSnapshot.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/snapshot/FileDiffList.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/snapshot/DirectorySnapshottableFeature.java,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/snapshot/SnapshotFSImageFormat.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/snapshot/AbstractINodeDiffList.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/snapshot/SnapshotDiffInfo.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/snapshot/DiffList.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/snapshot/SnapshotStatsMXBean.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/snapshot/SnapshotManager.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/snapshot/Snapshot.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/snapshot/DiffListBySkipList.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/snapshot/SnapshotDiffListingInfo.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/snapshot/DirectoryWithSnapshotFeature.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/snapshot/DirectoryDiffListFactory.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/snapshot/FileDiff.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/snapshot/AbstractINodeDiff.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/snapshot/DiffListByArrayList.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/snapshot/FileWithSnapshotFeature.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/startupprogress/StepType.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/startupprogress/StartupProgressMetrics.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/startupprogress/Step.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
