JavaFile,AbortPercent,ReturnPercent,EmptyAction,NestedTryPercent,ThrowNewPercent,ToDoCount,DefaultPercent,LogActionCount,MethodCountPercent,ThrowCurrentPercent,ThrowWrapPercent,TryCallDepth,TryQuantity,TrySLOC,TryLOC,TryInvokeMethod,TryScope
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/crypto/key/FailureInjectingJavaKeyStoreProvider.java,100,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/crypto/key/TestKeyProviderCryptoExtension.java,50,0,0,0,0,0,0,0,0,0,0,2,2,6,6,6,2
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/crypto/key/kms/TestLoadBalancingKMSClientProvider.java,81,0,0,0,0,0,0,0,68,0,0,2,16,27,27,18,16
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/FileContextTestHelper.java,100,100,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/FileSystemContractBaseTest.java,66,0,0,0,0,0,55,0,0,0,0,2,10,22,22,19,10
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/FileContextUtilBase.java,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/FileContextTestWrapper.java,100,100,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/TestGlobPattern.java,100,0,0,0,0,100,0,0,0,0,0,2,1,1,1,1,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/TestTrash.java,22,0,0,0,0,0,9,0,0,0,0,2,24,54,65,46,24
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/TestSymlinkLocalFS.java,62,12,0,0,0,0,50,0,12,0,0,2,8,14,14,6,8
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/TestFileUtil.java,80,0,30,0,0,0,60,0,30,0,0,2,16,78,95,62,16
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/TestGetFileBlockLocations.java,50,0,0,0,0,0,50,0,0,0,0,2,2,4,4,2,2
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/SymlinkBaseTest.java,72,0,0,0,6,0,40,0,36,0,0,2,47,92,92,37,47
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/FileContextURIBase.java,83,0,0,0,0,0,83,0,0,0,0,2,6,14,16,11,6
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/TestFilterFileSystem.java,33,0,33,0,0,0,33,0,0,0,0,2,3,6,7,5,3
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/TestFileSystemCaching.java,100,50,0,0,0,50,0,0,0,0,0,2,6,27,32,20,6
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/FileSystemTestHelper.java,100,100,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/TestChecksumFileSystem.java,80,0,0,0,0,0,40,0,0,0,0,2,5,9,9,3,5
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/TestFileStatus.java,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,2,2
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/TestFilterFs.java,50,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,2
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/TestCommandFormat.java,100,0,0,0,0,100,0,0,0,0,0,2,1,1,1,1,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/TestSymlinkLocalFSFileSystem.java,50,0,0,0,0,0,0,0,50,0,0,2,2,4,4,2,2
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/TestFileContext.java,100,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/TestTruncatedInputBug.java,100,0,0,0,0,0,100,0,0,0,0,2,2,15,24,9,2
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/FileContextMainOperationsBaseTest.java,54,0,2,0,0,0,31,0,2,0,0,2,40,74,76,72,40
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/TestDFVariations.java,50,0,0,0,0,0,0,0,0,0,0,2,4,7,7,4,4
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/TestDU.java,100,0,0,0,0,0,100,0,0,0,0,2,1,1,1,1,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/TestFsShell.java,100,0,0,0,0,0,0,0,0,0,0,2,4,7,7,7,4
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/TestStat.java,100,0,0,0,0,0,100,0,0,0,0,2,2,4,4,2,2
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/TestLocalFileSystem.java,80,0,0,0,0,20,40,0,20,0,0,2,14,64,71,46,14
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/TestFsShellReturnCode.java,100,0,0,0,0,0,100,0,0,0,0,2,5,27,27,20,5
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/FileSystemTestWrapper.java,100,100,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/TestHarFileSystem.java,50,0,25,0,0,0,50,0,0,0,0,2,5,9,10,8,5
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/TestHarFileSystemBasics.java,33,0,0,0,0,0,33,0,0,0,0,2,13,27,27,26,13
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/FSMainOperationsBaseTest.java,64,0,0,0,0,0,46,0,0,0,0,2,29,57,57,56,29
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/TestFileSystemCanonicalization.java,100,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/TestFsShellCopy.java,0,0,0,0,0,0,0,0,0,0,0,2,2,14,16,12,2
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/FileContextPermissionBase.java,33,33,33,0,0,0,33,0,0,0,0,2,5,16,18,14,5
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/TestPath.java,100,0,0,0,50,0,50,0,0,0,0,2,4,6,6,3,4
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/FileContextCreateMkdirBaseTest.java,100,0,0,0,0,0,100,0,0,0,0,2,3,6,6,5,3
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/TestLocalDirAllocator.java,36,0,18,0,0,9,9,0,0,0,9,2,18,85,99,59,18
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/TestFileSystemInitialization.java,100,0,0,0,50,0,50,0,0,0,0,2,2,4,4,3,2
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/TestLocalFileSystemPermission.java,0,0,0,0,0,0,0,0,0,0,0,2,4,46,50,19,4
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/contract/AbstractBondedFSContract.java,50,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/contract/AbstractContractSeekTest.java,33,0,0,0,10,3,16,0,0,0,0,2,22,46,50,28,22
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/contract/AbstractContractDeleteTest.java,100,0,0,0,0,0,0,0,0,0,0,2,1,3,3,2,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/contract/AbstractFSContract.java,100,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/contract/AbstractContractRenameTest.java,75,0,0,0,0,0,0,0,0,0,0,2,3,6,12,2,3
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/contract/AbstractContractCreateTest.java,33,0,0,0,0,0,0,0,0,0,0,2,7,18,24,11,7
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/contract/ContractTestUtils.java,87,25,0,0,0,0,37,0,0,0,0,2,15,24,25,14,15
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/contract/AbstractContractMkdirTest.java,50,0,0,0,0,0,0,0,0,0,0,2,2,4,4,2,2
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/contract/AbstractContractRootDirectoryTest.java,100,0,0,0,0,0,0,0,0,0,0,2,2,4,4,1,2
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/contract/AbstractContractConcatTest.java,100,0,0,0,0,0,0,0,0,0,0,2,3,5,5,3,3
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/contract/AbstractContractOpenTest.java,50,0,0,0,0,0,0,0,0,0,0,2,3,12,15,9,3
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/contract/AbstractContractGetFileStatusTest.java,83,0,0,0,0,0,66,0,0,0,0,2,6,12,13,6,6
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/contract/AbstractContractSetTimesTest.java,100,0,0,0,0,0,0,0,0,0,0,2,1,3,4,2,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/contract/AbstractContractPathHandleTest.java,100,0,0,0,0,0,0,0,0,0,0,2,5,11,11,9,5
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/contract/AbstractContractAppendTest.java,100,0,0,0,0,0,0,0,0,0,0,2,6,10,12,8,6
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/contract/ftp/TestFTPContractRename.java,100,0,0,0,0,0,0,0,0,0,0,2,2,4,4,2,2
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/http/TestHttpFileSystem.java,0,0,0,0,0,0,0,0,0,0,0,2,2,10,10,9,2
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/loadGenerator/StructureGenerator.java,100,100,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/loadGenerator/LoadGenerator.java,80,50,0,0,0,20,10,0,0,0,20,2,10,27,30,22,10
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/loadGenerator/DataGenerator.java,100,100,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/permission/TestFsPermission.java,100,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/sftp/TestSFTPFileSystem.java,33,0,0,0,0,0,33,0,0,0,0,2,5,10,10,8,5
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/shell/TestAclCommands.java,100,0,100,0,0,0,100,0,0,0,0,2,1,1,1,1,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/shell/TestCopy.java,50,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/shell/TestCount.java,100,0,0,0,0,0,100,0,0,0,0,2,1,2,2,2,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/shell/TestPathData.java,100,0,0,0,0,0,100,0,0,0,0,2,2,4,4,2,2
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/shell/find/TestFind.java,100,0,0,0,0,0,100,0,50,0,0,2,2,4,4,2,2
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/store/TestEtagChecksum.java,0,0,0,0,0,0,0,0,0,0,0,2,1,5,5,4,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/viewfs/TestViewFileSystemLocalFileSystem.java,100,0,0,0,0,0,0,0,0,0,0,2,3,4,4,4,3
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/viewfs/ViewFsBaseTest.java,100,0,0,0,0,0,33,0,33,0,0,2,3,6,6,6,3
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/viewfs/ViewFileSystemBaseTest.java,63,0,9,0,0,0,27,0,27,0,0,2,11,21,21,18,11
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/viewfs/TestChRootedFs.java,100,0,0,0,0,0,100,0,100,0,0,2,1,2,2,2,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/viewfs/TestViewfsFileStatus.java,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ha/TestZKFailoverController.java,83,0,0,0,0,0,16,0,0,0,0,2,7,15,17,11,7
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ha/DummyHAService.java,100,75,0,0,0,0,0,0,0,0,0,2,4,10,10,9,4
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ha/TestActiveStandbyElector.java,75,0,0,0,0,0,0,0,0,0,0,2,4,9,9,9,4
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ha/TestShellCommandFencer.java,100,0,0,0,0,0,0,0,0,0,0,2,3,9,9,5,3
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ha/ClientBaseWithFixes.java,75,12,0,0,0,0,25,0,0,0,0,8,9,20,22,18,9
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ha/TestActiveStandbyElectorRealZK.java,0,0,0,0,0,0,0,0,0,0,0,8,2,10,10,10,2
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ha/ActiveStandbyElectorTestUtil.java,100,100,0,0,0,100,0,0,0,0,0,8,1,4,4,3,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ha/MiniZKFCCluster.java,100,0,0,0,0,0,100,0,0,0,0,8,2,4,4,3,2
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ha/TestSshFenceByTcpPort.java,100,0,0,0,0,0,100,0,0,0,0,8,1,2,2,0,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ha/TestFailoverController.java,93,0,0,0,0,0,68,0,0,0,0,8,16,30,30,0,16
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/http/TestSSLHttpServer.java,100,0,0,0,0,0,0,0,0,0,0,8,3,14,14,14,3
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/http/HttpServerFunctionalTest.java,100,0,0,0,0,0,100,0,0,0,0,8,1,1,1,1,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/http/TestPathFilter.java,100,0,100,0,0,0,0,0,0,0,0,8,3,5,5,5,3
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/http/TestServletFilter.java,100,0,33,0,0,0,0,0,0,0,0,8,5,8,9,6,5
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/http/TestHttpServerWebapps.java,100,0,0,0,0,0,0,0,0,0,0,8,2,5,7,1,2
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/http/TestHttpServer.java,100,0,0,0,0,33,33,0,33,0,0,8,7,33,41,25,7
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/http/TestAuthenticationSessionCookie.java,100,0,0,0,0,100,0,0,0,0,0,8,2,2,2,0,2
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/http/TestGlobalFilter.java,100,0,100,0,0,0,0,0,0,0,0,8,3,4,4,4,3
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/TestText.java,50,0,0,0,0,0,30,0,10,0,0,8,7,17,17,13,7
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/TestArrayPrimitiveWritable.java,100,0,0,0,0,0,0,0,0,0,0,8,1,1,1,1,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/TestBloomMapFile.java,100,0,0,0,0,0,0,0,0,0,0,8,6,63,65,51,6
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/TestMapFile.java,83,0,0,0,11,0,22,0,27,0,0,10,23,189,213,130,23
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/TestArrayWritable.java,50,0,0,0,0,0,50,0,0,0,0,10,1,3,3,0,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/TestSetFile.java,100,0,0,0,0,0,0,0,0,0,0,10,3,22,25,15,3
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/TestWritableName.java,100,0,0,0,0,0,0,0,0,0,0,10,1,2,2,1,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/TestTextNonUTF8.java,100,0,0,0,0,0,0,0,0,0,0,10,1,1,1,1,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/TestVersionedWritable.java,100,100,0,0,0,0,0,0,0,0,0,10,1,1,1,1,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/TestSequenceFileSync.java,0,0,0,0,0,0,0,0,0,0,0,10,4,12,22,2,4
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/TestArrayFile.java,100,0,0,0,0,0,0,0,0,0,0,10,3,26,30,21,3
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/TestWritableUtils.java,100,0,0,0,0,0,0,0,100,0,0,10,1,4,4,2,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/TestUTF8.java,100,0,0,0,0,0,0,0,0,0,0,10,3,6,6,3,3
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/TestBoundedByteArrayOutputStream.java,40,0,0,0,0,0,0,0,0,0,0,10,5,5,5,5,5
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/TestSecureIOUtils.java,50,0,0,0,0,0,50,0,25,0,0,10,4,8,8,4,4
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/TestGenericWritable.java,100,0,0,0,0,0,100,0,0,0,0,10,1,3,4,2,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/TestEnumSetWritable.java,100,0,0,0,0,0,0,0,0,0,0,10,2,2,2,0,2
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/TestMD5Hash.java,100,0,0,0,0,0,100,0,0,0,0,10,1,2,2,1,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/TestSequenceFile.java,71,0,0,0,0,0,28,0,14,0,0,10,10,76,93,47,10
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/TestIOUtils.java,66,0,22,11,0,0,33,0,11,0,0,10,13,54,54,46,13
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/TestSequenceFileAppend.java,42,0,0,0,0,0,42,0,0,0,0,10,7,26,26,19,7
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/compress/TestCodecFactory.java,100,0,0,0,0,0,0,0,0,0,0,10,1,1,1,1,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/compress/TestCompressionStreamReuse.java,100,0,0,0,0,0,0,0,0,0,0,10,1,1,1,1,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/compress/TestCompressorDecompressor.java,100,0,0,0,0,0,0,0,0,0,0,10,2,2,2,2,2
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/compress/CompressDecompressTester.java,52,39,0,0,0,0,8,0,0,0,0,10,15,51,57,45,15
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/compress/TestBlockDecompressorStream.java,100,0,0,0,0,0,0,0,0,0,0,10,1,1,1,1,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/compress/TestCodec.java,100,0,0,0,0,0,0,0,0,0,0,10,11,22,30,17,11
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/compress/TestCompressorStream.java,50,0,0,0,0,0,0,0,0,0,0,10,2,4,4,3,2
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/compress/TestDecompressorStream.java,100,0,0,0,0,0,100,0,0,0,0,10,3,6,6,3,3
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/compress/bzip2/TestBzip2CompressorDecompressor.java,100,0,0,0,0,0,0,0,0,0,0,10,1,16,16,12,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/compress/lz4/TestLz4CompressorDecompressor.java,54,0,0,0,0,0,45,0,4,0,0,7,14,80,87,53,14
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/compress/snappy/TestSnappyCompressorDecompressor.java,56,0,0,0,0,0,43,0,4,0,0,10,15,80,89,58,15
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/compress/zlib/TestZlibCompressorDecompressor.java,42,15,7,0,0,0,19,0,0,0,0,4,16,59,60,39,16
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/compress/zstd/TestZStandardCompressorDecompressor.java,0,0,0,0,0,0,0,0,0,0,0,4,3,19,19,11,3
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/erasurecode/TestCodecRawCoderMapping.java,50,0,0,0,0,0,0,0,0,0,0,4,2,4,4,4,2
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/erasurecode/coder/TestHHErasureCoderBase.java,100,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/erasurecode/coder/TestErasureCoderBase.java,75,0,0,0,0,0,0,0,0,0,0,3,4,8,8,4,4
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/erasurecode/rawcoder/TestDummyRawCoder.java,50,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/erasurecode/rawcoder/TestRawCoderBase.java,70,0,0,0,0,0,30,0,0,0,0,3,10,16,16,12,10
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/erasurecode/rawcoder/RawErasureCoderBenchmark.java,40,0,0,0,0,20,0,0,20,0,20,3,5,17,17,14,5
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/file/tfile/TestTFile.java,33,0,0,0,0,0,100,0,33,0,0,3,3,6,6,2,3
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/file/tfile/TestTFileSeek.java,100,0,100,0,0,100,0,0,0,0,0,3,3,12,14,11,3
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/file/tfile/TestTFileUnsortedByteArrays.java,50,0,75,0,0,0,50,0,0,0,0,3,7,45,55,37,7
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/file/tfile/TestTFileByteArrays.java,94,0,29,0,0,0,94,0,11,0,0,3,21,52,59,47,21
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/file/tfile/TestTFileComparators.java,100,0,0,0,0,100,0,0,0,0,0,3,3,6,6,5,3
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/file/tfile/TestTFileSeqFileComparison.java,100,0,0,0,0,100,0,0,0,0,0,7,1,5,5,4,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/file/tfile/TestTFileStreams.java,75,0,6,0,0,0,75,0,0,0,0,7,16,37,37,36,16
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/file/tfile/TestTFileComparator2.java,0,0,0,0,0,0,0,0,0,0,0,7,6,12,12,10,6
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/nativeio/TestNativeIO.java,57,0,10,0,0,0,5,0,15,0,0,7,23,72,78,52,23
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/nativeio/TestSharedFileDescriptorFactory.java,100,0,0,0,0,0,100,0,0,0,0,7,1,2,2,2,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/retry/TestRetryProxy.java,76,7,0,0,0,7,38,0,15,0,0,7,10,19,21,10,10
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/retry/TestFailoverProxy.java,100,0,0,0,0,0,25,0,12,0,0,7,8,14,14,8,8
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ipc/TestFairCallQueue.java,42,28,0,0,0,0,0,0,14,0,0,7,7,14,17,9,7
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ipc/TestAsyncIPC.java,100,0,0,0,0,0,0,0,0,0,0,10,10,38,38,29,10
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ipc/TestRPCServerShutdown.java,100,0,100,0,0,100,0,0,0,0,0,10,3,7,10,5,3
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ipc/TestProtoBufRPCCompatibility.java,100,0,0,0,0,0,0,0,0,0,0,10,1,2,2,2,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ipc/MiniRPCBenchmark.java,100,0,100,0,0,50,0,0,0,0,0,10,7,29,33,14,7
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ipc/TestProtoBufRpc.java,100,0,0,0,0,40,40,0,0,0,0,10,5,7,7,7,5
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ipc/RPCCallBenchmark.java,100,0,0,0,0,0,0,0,0,0,0,0,2,7,10,5,2
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ipc/TestDecayRpcScheduler.java,0,0,0,0,0,0,0,0,0,0,0,0,1,6,10,5,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ipc/TestRPC.java,66,8,37,0,0,33,4,0,0,0,0,8,38,178,236,122,38
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ipc/TestRpcServerHandoff.java,100,0,50,0,50,50,50,0,0,0,0,8,6,28,28,18,6
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ipc/TestServer.java,100,0,200,0,0,0,0,0,0,0,0,8,6,21,21,18,6
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ipc/TestRetryCache.java,0,0,0,0,0,0,0,0,0,0,0,8,1,2,2,2,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ipc/TestRPCCompatibility.java,100,0,0,0,0,0,0,0,0,0,0,8,1,1,1,0,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ipc/TestReuseRpcConnections.java,0,0,0,0,0,0,0,0,0,0,0,8,1,11,14,8,1
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ipc/TestCallQueueManager.java,71,28,0,0,0,0,0,0,14,0,0,8,7,12,15,7,7
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ipc/TestSocketFactory.java,66,0,33,0,0,66,33,0,0,0,0,8,3,11,11,8,3
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ipc/TestSaslRPC.java,100,33,50,0,0,66,0,0,16,0,0,8,13,56,83,38,13
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ipc/TestIPC.java,80,11,34,0,0,15,19,0,0,0,0,1,38,128,152,105,38
hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ipc/TestRPCWaitForProxy.java,100,0,0,0,0,0,0,0,0,0,0,1,1,8,9,4,1
